Date,Open,High,Low,Close,Volume
2019-02-14,26322,26476,26202,26447,309
2019-02-15,26501,26660,26493,26633,385
2019-02-18,26732,26850,26722,26806,383
2019-02-19,26880,26990,26712,26962,392
2019-02-20,27169,27169,27010,27113,459
2019-02-21,27100,27100,26955,27028,355
2019-02-22,27050,27118,26780,26875,404
2019-02-25,27060,27079,26725,26826,182
2019-02-26,26835,27630,26806,27552,96
2019-02-27,27600,27700,27060,27239,185
2019-02-28,27239,27298,26451,26531,110
2019-03-01,26407,26500,26253,26298,631
2019-03-04,26225,26225,26091,26129,253
2019-03-05,26300,26300,25702,25850,665
2019-03-06,25901,26018,25675,25733,513
2019-03-07,25700,25750,25623,25722,400
2019-03-08,25747,25970,25711,25920,533
2019-03-11,25911,25911,25731,25777,334
2019-03-12,25835,25900,25792,25858,347
2019-03-13,25925,26015,25916,25975,371
2019-03-14,25937,25954,25730,25772,502
2019-03-15,25859,25860,25750,25765,351
2019-03-18,25700,25790,25626,25746,350
2019-03-19,25805,25810,25715,25788,509
2019-03-20,25800,25800,25711,25761,174
2019-03-21,25860,26180,25800,25821,230
2019-03-22,25761,25901,25755,25880,217
2019-03-25,25801,25980,25721,25820,178
2019-03-26,25725,25800,25304,25532,163
2019-03-27,25520,25590,25410,25501,79
2019-03-28,25465,25500,25101,25229,135
2019-03-29,24651,25500,24651,25208,48
2019-04-01,25600,25624,25508,25528,184
2019-04-02,25466,25514,25453,25487,211
2019-04-03,25580,25580,25352,25377,256
2019-04-04,25393,25500,25393,25473,230
2019-04-05,25496,25549,25421,25532,190
2019-04-08,25600,25737,25575,25708,315
2019-04-09,25759,25775,25700,25746,199
2019-04-10,25747,25789,25670,25770,187
2019-04-11,25770,25770,25451,25482,330
2019-04-12,25500,25620,25500,25570,265
2019-04-15,25450,25599,25450,25563,138
2019-04-16,25565,25565,25402,25455,205
2019-04-17,25466,25499,25380,25398,146
2019-04-18,25362,25450,25329,25388,193
2019-04-22,25500,25559,25334,25423,206
2019-04-23,25400,25427,25241,25378,216
2019-04-24,25278,25450,25251,25404,189
2019-04-25,25426,25426,25093,25180,104
2019-04-26,25250,25421,25250,25353,91
2019-04-30,25389,25487,25280,25300,47
2019-05-01,25514,25535,25431,25499,63
2019-05-02,25400,25427,25214,25265,237
2019-05-03,25287,25346,25223,25309,295
2019-05-06,25390,25454,25380,25400,219
2019-05-07,25388,25514,25387,25489,207
2019-05-08,25498,25584,25459,25486,279
2019-05-09,25582,25634,25433,25582,706
2019-05-10,25570,25618,25455,25567,313
2019-05-13,25560,25950,25536,25905,484
2019-05-14,25850,25900,25737,25759,300
2019-05-15,25835,25835,25725,25763,247
2019-05-16,25797,25797,25530,25609,423
2019-05-17,25596,25692,25411,25543,240
2019-05-20,25501,25501,25009,25387,365
2019-05-21,25394,25397,25301,25306,116
2019-05-22,25390,25499,25325,25338,183
2019-05-23,25185,25492,25185,25423,154
2019-05-24,25479,25479,25336,25366,144
2019-05-27,25499,25499,25055,25141,248
2019-05-28,25135,25242,25000,25080,79
2019-05-29,25060,25308,25060,25279,49
2019-05-30,25150,25229,25110,25168,42
2019-05-31,25287,25373,25277,25354,34
2019-06-03,25769,25800,25692,25770,321
2019-06-04,25750,25850,25721,25816,235
2019-06-05,25900,26200,25883,25903,253
2019-06-06,25880,26099,25880,26008,214
2019-06-07,25901,26240,25877,26138,711
2019-06-10,25853,26059,25853,25972,225
2019-06-11,25988,26042,25913,25994,344
2019-06-12,26075,26109,26021,26087,244
2019-06-13,26095,26198,26067,26175,241
2019-06-14,26393,26411,25802,26142,455
2019-06-17,26519,26519,26111,26180,273
2019-06-18,26040,26280,26040,26179,249
2019-06-19,26142,26250,26142,26219,164
2019-06-20,26492,26900,26492,26789,512
2019-06-21,26900,27193,26865,27080,600
2019-06-24,27100,27724,27100,27438,248
2019-06-25,28261,28261,27407,27496,241
2019-06-26,27400,27400,27125,27271,68
2019-06-27,27430,27500,27252,27494,77
2019-06-28,27825,28000,27410,27734,62
2019-07-01,27101,27101,26805,26832,846
2019-07-02,26870,27016,26855,26984,467
2019-07-03,27020,27235,27020,27161,782
2019-07-04,27160,27199,27110,27176,453
2019-07-05,27170,27600,27170,27351,1743
2019-07-08,27201,27512,27200,27384,634
2019-07-09,27352,27460,27316,27427,467
2019-07-10,27437,27590,27350,27560,675
2019-07-11,27600,27718,27565,27586,1204
2019-07-12,27603,27900,27603,27735,622
2019-07-15,27685,27795,27650,27721,529
2019-07-16,27720,27749,27645,27709,414
2019-07-17,27688,27850,27636,27835,526
2019-07-18,27801,27960,27775,27930,524
2019-07-19,28000,28178,27859,27922,651
2019-07-22,27823,28100,27823,27940,330
2019-07-23,27902,27991,27785,27837,428
2019-07-24,27980,27980,27800,27880,299
2019-07-25,27710,27913,27710,27814,250
2019-07-26,27765,27950,27765,27792,147
2019-07-29,27890,28128,27647,27749,130
2019-07-30,27800,27840,27726,27769,71
2019-07-31,27703,28600,27700,27789,53
2019-08-01,27816,28307,27816,28110,517
2019-08-02,28201,28530,28150,28491,859
2019-08-05,28790,29500,28770,29357,1315
2019-08-06,29307,29577,29141,29511,1022
2019-08-07,29575,30314,29555,30122,1699
2019-08-08,30199,30199,29757,29861,1029
2019-08-09,30100,30100,29850,29943,1017
2019-08-12,30025,30240,30015,30133,327
2019-08-13,30240,30395,29765,29978,1258
2019-08-14,30146,30250,29778,30172,1111
2019-08-16,30299,30299,29850,30016,848
2019-08-19,29934,30150,29892,29944,642
2019-08-20,29901,30059,29901,30044,411
2019-08-21,29980,30098,29973,30046,333
2019-08-22,29905,30140,29905,30101,417
2019-08-23,30092,30429,30012,30383,646
2019-08-26,30680,30949,30550,30680,444
2019-08-27,30770,30899,30625,30898,178
2019-08-28,31755,31755,30699,30945,161
2019-08-29,31133,31299,30806,30874,97
2019-08-30,30918,31000,30614,30876,67
2019-09-02,31115,31340,31075,31255,401
2019-09-03,31256,31749,31157,31707,1757
2019-09-04,31796,31900,31562,31856,1359
2019-09-05,31668,31799,31200,31280,1756
2019-09-06,31050,31299,30900,31024,1988
2019-09-09,31024,31139,30841,30937,1257
2019-09-10,30900,31020,30351,30803,859
2019-09-11,30815,30815,30506,30546,1304
2019-09-12,30520,30680,30301,30333,1516
2019-09-13,30333,30390,30032,30068,1078
2019-09-16,30123,30537,30123,30496,979
2019-09-17,30416,30502,30350,30486,900
2019-09-18,30439,30470,30270,30287,1182
2019-09-19,30113,30264,30113,30178,784
2019-09-20,30182,30220,30051,30147,730
2019-09-23,30234,30360,30220,30298,672
2019-09-24,30260,30300,30025,30174,519
2019-09-25,30187,30369,29916,29966,366
2019-09-26,29929,30195,29901,30050,149
2019-09-27,30000,30250,29750,29938,212
2019-09-30,30000,30050,29651,29705,144
2019-10-01,29756,30150,29675,30117,1431
2019-10-03,30400,30549,30025,30408,1604
2019-10-04,30390,30744,30171,30372,1158
2019-10-07,30470,30470,30244,30299,617
2019-10-08,30325,30535,30325,30408,419
2019-10-09,30372,30550,30356,30449,993
2019-10-10,30457,30510,30333,30363,712
2019-10-11,30330,30480,30115,30197,1377
2019-10-14,30260,30380,30149,30358,865
2019-10-15,30345,30420,30263,30280,743
2019-10-16,30350,30379,30253,30350,772
2019-10-17,30330,30355,30270,30342,597
2019-10-18,30329,30360,30310,30346,483
2019-10-21,30346,30393,30313,30347,249
2019-10-22,30355,30380,30330,30365,292
2019-10-23,30399,30430,30382,30418,301
2019-10-24,30420,30496,30220,30387,455
2019-10-25,30380,32199,30226,31379,320
2019-10-27,30660,30660,30551,30567,118
2019-10-28,31200,32100,30444,30800,43
2019-10-29,31700,31700,30510,30731,47
2019-10-30,31000,31000,30735,30923,12
2019-10-31,31100,31200,30900,31192,45
2019-11-01,30650,30750,30580,30591,636
2019-11-04,30600,30750,30600,30726,464
2019-11-05,30700,30750,30540,30563,466
2019-11-06,30583,30745,30450,30614,627
2019-11-07,30594,30664,30401,30422,639
2019-11-08,30487,30563,30402,30486,499
2019-11-11,30503,30558,30430,30469,363
2019-11-12,30509,30509,30411,30479,193
2019-11-13,30501,30699,30501,30666,714
2019-11-14,30655,30720,30635,30703,294
2019-11-15,30605,30648,30562,30596,384
2019-11-18,30556,30700,30531,30681,470
2019-11-19,30650,30699,30550,30616,375
2019-11-20,30650,30725,30590,30661,417
2019-11-21,30660,31302,30056,30430,1502
2019-11-22,30563,30795,30520,30712,370
2019-11-25,30695,30966,30220,30291,199
2019-11-26,30431,31098,30431,30747,12
2019-11-27,30601,30650,30550,30587,16
2019-11-28,30216,30700,30216,30608,16
2019-11-29,30505,30505,30500,30501,6
2019-12-02,30530,30575,30439,30551,363
2019-12-03,30534,30750,30480,30712,745
2019-12-04,30701,30825,30570,30592,844
2019-12-05,30570,30687,30520,30569,550
2019-12-06,30569,30588,30349,30409,658
2019-12-09,30409,30480,30361,30411,415
2019-12-10,30481,30485,30391,30435,397
2019-12-11,30415,30575,30387,30455,377
2019-12-12,30585,30595,30360,30405,679
2019-12-13,30416,30550,30408,30508,474
2019-12-16,30485,30540,30467,30512,291
2019-12-17,30491,30550,30491,30512,180
2019-12-18,30512,30544,30492,30512,169
2019-12-19,30534,30550,30513,30529,235
2019-12-20,30500,30550,30500,30535,269
2019-12-23,30535,30590,30339,30421,403
2019-12-24,30404,30684,30404,30547,194
2019-12-26,30900,31289,30601,31052,13
2019-12-27,31150,31150,31009,31080,2
2019-12-30,30782,31100,30782,31071,11
2019-12-31,31199,31700,31199,31375,14
2020-01-01,31200,31396,31138,31199,252
2020-01-02,31198,31344,31171,31287,622
2020-01-03,31375,31988,31375,31872,1583
2020-01-06,32000,32800,32000,32255,2713
2020-01-07,32115,32446,32031,32393,1688
2020-01-08,32485,32799,31800,32005,2925
2020-01-09,31952,32082,31725,31839,1433
2020-01-10,31755,31988,31720,31870,1091
2020-01-13,31780,31930,31705,31734,806
2020-01-14,31650,31699,31510,31597,622
2020-01-15,31601,31814,31601,31748,652
2020-01-16,31835,31985,31651,31778,859
2020-01-17,31611,31948,31611,31908,522
2020-01-20,31890,31945,31825,31879,439
2020-01-21,31949,31979,31700,31778,638
2020-01-22,31705,31847,31511,31791,314
2020-01-23,31782,31935,31611,31893,493
2020-01-24,31765,31960,31631,31853,555
2020-01-27,32000,32273,31865,32127,216
2020-01-28,32200,32444,32000,32158,26
2020-01-29,31959,32800,31959,32154,15
2020-01-30,32328,32428,32265,32354,14
2020-01-31,32438,32438,32300,32313,11
2020-02-01,32400,32560,32400,32495,415
2020-02-03,32500,32519,32306,32346,1061
2020-02-04,32370,32370,31864,31889,1672
2020-02-05,31902,32240,31565,32159,1454
2020-02-06,32134,32250,32100,32227,632
2020-02-07,32269,32375,32205,32338,916
2020-02-10,32270,32380,32270,32364,450
2020-02-11,32275,32300,32133,32262,724
2020-02-12,32236,32330,32236,32309,456
2020-02-13,32349,32414,32316,32363,699
2020-02-14,32315,32469,32307,32439,579
2020-02-17,32440,32480,32350,32409,509
2020-02-18,32503,32744,32401,32646,695
2020-02-19,32628,32745,32605,32683,961
2020-02-20,32750,33135,32664,33078,996
2020-02-21,33185,33794,33185,33699,780
2020-02-24,33980,35720,33950,34921,390
2020-02-25,35333,35333,34281,34551,77
2020-02-26,35000,35450,34401,34841,31
2020-02-27,35588,35588,34401,34650,34
2020-02-28,35689,35689,34650,34667,13
2020-03-02,33570,33968,33464,33826,2069
2020-03-03,33910,34840,33701,34747,2892
2020-03-04,34565,34978,34565,34798,2248
2020-03-05,34611,35325,34505,35265,3197
2020-03-06,35301,35665,34551,35143,4649
2020-03-09,35300,35650,34852,35281,4479
2020-03-10,35170,35170,34821,34980,1788
2020-03-11,34900,35075,34726,34795,1682
2020-03-12,34718,34948,33641,34174,3895
2020-03-13,34010,34249,32622,33053,3810
2020-03-16,33370,33600,31254,32403,6943
2020-03-17,32021,33290,31802,33026,6046
2020-03-18,33261,33299,32450,32956,5662
2020-03-19,32711,33280,32550,33177,3394
2020-03-20,33275,33798,33202,33552,3422
2020-03-23,33602,34190,33000,33963,3306
2020-03-24,34249,34981,33901,34562,1924
2020-03-25,35100,36250,33506,34187,420
2020-03-26,33411,36000,33411,35173,37
2020-03-27,35400,36200,35100,35541,29
2020-03-30,36250,36250,34802,35966,13
2020-03-31,36000,37000,36000,36364,11
2020-04-01,34620,34850,34550,34794,1965
2020-04-03,34850,35285,34850,35221,2366
2020-04-07,35319,37308,35319,36356,3316
2020-04-08,36200,36440,36109,36400,1700
2020-04-09,36508,36800,36302,36743,2027
2020-04-13,36850,37500,36711,37366,3041
2020-04-15,37490,37999,37215,37816,4203
2020-04-16,37987,38180,37511,38123,3138
2020-04-17,37804,37849,37305,37386,4372
2020-04-20,37224,37390,37133,37354,2353
2020-04-21,37354,37678,37100,37266,3501
2020-04-22,37361,37800,37223,37678,2720
2020-04-23,37796,38290,37685,38092,3107
2020-04-24,37911,39100,37680,38070,681
2020-04-27,38785,38880,37301,37450,148
2020-04-28,37500,37500,37002,37099,72
2020-04-29,37157,37679,37157,37571,30
2020-04-30,37612,38000,37522,37600,20
2020-05-01,36839,37200,36615,37053,2836
2020-05-04,37082,37299,36911,37055,3760
2020-05-05,37000,37000,36700,36935,3302
2020-05-06,36950,37216,35827,36878,4321
2020-05-07,36817,37349,36755,37288,3320
2020-05-08,37000,37448,37000,37173,5016
2020-05-11,37250,37275,37051,37234,2986
2020-05-12,37131,37280,37131,37174,2507
2020-05-13,37180,37248,37095,37218,2842
2020-05-14,37231,37770,37231,37732,4478
2020-05-15,37700,38280,37700,38173,4979
2020-05-18,38300,38867,37952,38098,6472
2020-05-19,38091,38330,37878,38217,4017
2020-05-20,38400,38440,38111,38213,2641
2020-05-21,38007,38069,37657,37840,2651
2020-05-22,37820,38130,37625,37964,2973
2020-05-25,37620,37968,37503,37653,318
2020-05-26,37764,38200,37764,37965,71
2020-05-27,37901,38000,37700,37832,36
2020-05-28,37989,38084,37901,38008,25
2020-05-29,38014,39130,38000,38344,39
2020-06-01,38040,38274,37850,38028,3488
2020-06-02,37860,38140,37666,37720,2924
2020-06-03,37665,37860,37135,37346,4353
2020-06-04,37360,37750,37260,37694,4285
2020-06-05,37507,37625,36581,37053,4674
2020-06-08,37147,37397,37053,37318,3128
2020-06-09,37328,37625,37215,37582,3009
2020-06-10,37502,37850,37502,37696,3923
2020-06-11,37890,38333,37860,38253,5221
2020-06-12,38180,38299,38050,38173,3865
2020-06-15,38061,38150,37765,37944,4617
2020-06-16,38030,38320,37944,38239,3706
2020-06-17,38280,38280,38074,38186,2803
2020-06-18,38115,38290,38066,38144,2402
2020-06-19,38188,38550,38155,38459,2829
2020-06-22,38700,38700,38420,38460,2797
2020-06-23,38550,38640,38260,38527,1836
2020-06-24,38470,39100,38121,38710,772
2020-06-25,38880,39199,38800,38889,40
2020-06-26,38859,39150,38750,38953,42
2020-06-29,39282,39499,39181,39281,52
2020-06-30,39245,39398,39000,39294,37
2020-07-01,39301,39440,38888,39001,3850
2020-07-02,39025,39098,38641,38900,2831
2020-07-03,38811,38947,38805,38857,1332
2020-07-06,38835,38950,38680,38931,2405
2020-07-07,38826,39282,38826,39254,2351
2020-07-08,39287,39600,39162,39563,2998
2020-07-09,39500,39673,39350,39454,3118
2020-07-10,39452,39599,39360,39461,2298
2020-07-13,39525,39670,39501,39631,2238
2020-07-14,39549,39676,39435,39653,2642
2020-07-15,39616,39689,39521,39630,1884
2020-07-16,39610,39670,39405,39439,1541
2020-07-17,39370,39578,39370,39561,1488
2020-07-20,39539,39669,39503,39605,1739
2020-07-21,39646,39980,39646,39951,1891
2020-07-22,40110,41130,40100,40390,2869
2020-07-23,40450,40999,40385,40884,2105
2020-07-24,40894,41264,40660,41167,1925
2020-07-27,41900,42175,41460,41872,447
2020-07-28,41999,42720,41421,42635,137
2020-07-29,42680,42745,42401,42625,19
2020-07-30,42890,43100,42204,43030,20
2020-07-31,43500,43500,43230,43454,18
2020-08-03,43100,43500,43100,43457,4234
2020-08-04,43550,44338,43400,44134,6476
2020-08-05,44200,45075,44180,44777,7570
2020-08-06,44900,45390,44899,45361,7253
2020-08-07,45420,45614,44284,44408,9110
2020-08-10,44400,44849,44400,44696,6549
2020-08-11,44700,44700,42015,42182,13564
2020-08-12,42015,42689,39652,42413,15744
2020-08-13,42440,43078,42055,42968,9803
2020-08-14,42820,42999,42116,42448,7863
2020-08-17,42400,43280,42280,43150,8409
2020-08-18,43260,43790,41870,43228,11743
2020-08-19,43499,43499,42565,42749,8286
2020-08-20,42576,42725,42150,42341,8100
2020-08-21,42531,42650,41750,42164,8094
2020-08-24,42050,42277,41370,41601,6505
2020-08-25,41605,41724,40361,40784,1328
2020-08-26,40910,41899,40910,41670,24
2020-08-27,42500,42500,41220,42214,11
2020-08-28,41999,42200,41999,42066,6
2020-08-31,42200,42499,42200,42350,2
2020-09-01,42170,42283,41789,41876,6035
2020-09-02,41990,42100,41285,41320,8636
2020-09-03,41360,41498,41105,41225,8570
2020-09-04,41360,41370,41060,41210,5570
2020-09-07,41348,41421,41212,41363,3406
2020-09-08,41355,41727,41154,41624,6526
2020-09-09,41625,41700,41390,41678,4951
2020-09-10,41555,42030,41555,41958,5931
2020-09-11,41833,41887,41541,41683,4966
2020-09-14,41780,41974,41684,41887,4386
2020-09-15,41900,42100,41790,41854,5740
2020-09-16,41920,41995,41800,41860,4564
2020-09-17,41808,41808,41444,41554,4760
2020-09-18,41685,41750,41586,41669,3566
2020-09-21,41639,41698,40100,40742,7409
2020-09-22,40899,40980,40511,40631,4943
2020-09-23,40478,40558,39600,39671,5917
2020-09-24,39233,40700,39233,39975,1748
2020-09-25,40100,40100,39900,40013,15
2020-09-28,40399,40399,39850,40054,10
2020-09-29,40011,40690,40011,40380,4
2020-09-30,40999,40999,40600,40833,3
2020-10-01,40599,40861,40455,40791,5842
2020-10-05,40700,40868,40400,40788,5570
2020-10-06,40745,41019,40655,40753,5831
2020-10-07,40600,40600,40301,40411,5918
2020-10-08,40461,40595,39804,40422,5516
2020-10-09,40540,40800,40306,40756,5643
2020-10-12,40802,41079,40802,41032,4587
2020-10-13,40850,40990,40466,40504,5739
2020-10-14,40515,40745,40499,40628,4474
2020-10-15,40570,40729,40450,40703,4316
2020-10-16,40750,40780,40550,40601,3122
2020-10-19,40565,40775,40540,40655,3242
2020-10-20,40601,40748,40550,40721,3420
2020-10-21,40775,41149,40751,41104,4904
2020-10-22,40981,41244,40720,40805,3437
2020-10-23,40949,41014,40530,40604,3667
2020-10-26,40425,40661,40202,40477,955
2020-10-27,40998,41300,40667,41032,43
2020-10-28,41000,41100,40670,40831,41
2020-10-29,40999,41000,40810,40901,91
2020-10-30,41000,41000,40900,40993,15
2020-11-02,40784,41000,40660,40977,3094
2020-11-03,40941,41470,40858,41417,4893
2020-11-04,41300,41331,40822,40861,5671
2020-11-05,41010,41878,41003,41732,6416
2020-11-06,41720,42083,41505,41850,6599
2020-11-09,42000,42165,39866,40036,12946
2020-11-10,40280,40620,40110,40547,5866
2020-11-11,40599,40599,40180,40310,4681
2020-11-12,40332,40694,40332,40578,4176
2020-11-13,40554,40927,40511,40824,4032
2020-11-14,40900,40975,40776,40825,520
2020-11-16,40999,40999,40311,40766,3096
2020-11-17,40780,40880,40635,40697,3423
2020-11-18,40639,40639,40301,40406,4817
2020-11-19,40400,40400,40052,40172,4217
2020-11-20,40212,40430,40102,40160,4136
2020-11-23,40297,40297,39053,39412,968
2020-11-24,40100,40100,39101,39350,27
2020-11-25,39499,39600,38936,39540,18
2020-11-26,38702,39533,38702,38919,8
2020-11-27,39500,39500,39333,39417,6
2020-11-30,38720,38720,38236,38524,3520
2020-12-01,38600,39017,38410,38973,6122
2020-12-02,38938,39289,38525,39229,7470
2020-12-03,39293,39592,39240,39490,7022
2020-12-04,39549,39565,39352,39427,4667
2020-12-07,39400,40037,39280,39995,7155
2020-12-08,40004,40144,39861,40077,7185
2020-12-09,39889,40040,39475,39564,7134
2020-12-10,39511,39680,39330,39406,8181
2020-12-11,39401,39550,39300,39525,6532
2020-12-14,39441,39875,39134,39232,6965
2020-12-15,39354,39639,39271,39572,5983
2020-12-16,39605,39880,39600,39668,6385
2020-12-17,39713,40429,39713,40371,9733
2020-12-18,40312,40350,40120,40228,5739
2020-12-21,40450,40744,39850,40217,8930
2020-12-22,40420,40595,39861,40015,6518
2020-12-23,39888,40300,39792,39960,5146
2020-12-24,39960,40155,39720,39827,953
2020-12-28,40699,40699,40250,40359,20
2020-12-29,40280,40400,40240,40350,27
2020-12-30,40450,40450,40372,40390,13
2020-12-31,40412,40499,40250,40379,15
2021-01-01,40228,40350,40228,40310,1036
2021-01-04,40418,41200,40418,41104,8339
2021-01-05,41000,41385,40912,41328,6328
2021-01-06,41320,41490,40510,40552,11126
2021-01-07,40652,40872,40512,40818,5808
2021-01-08,40741,40751,39510,39661,12794
2021-01-11,39698,39749,39241,39686,9638
2021-01-12,39699,39890,39412,39510,7464
2021-01-13,39599,39768,39540,39647,4919
2021-01-14,39440,39650,39337,39605,5292
2021-01-15,39648,39700,39218,39297,6417
2021-01-18,39301,39494,39203,39326,4449
2021-01-19,39355,39449,39265,39399,3756
2021-01-20,39399,39729,39325,39686,5631
2021-01-21,39700,39799,39350,39494,6231
2021-01-22,39200,39490,38752,39085,1143
2021-01-25,39450,39600,39300,39496,61
2021-01-27,39300,39301,39130,39184,14
2021-01-28,39300,39500,39300,39399,5
2021-01-29,39490,39550,39444,39513,20
2021-02-01,39655,39748,38283,39045,10563
2021-02-02,39056,39056,38419,38488,7154
2021-02-03,38600,38640,38458,38497,5473
2021-02-04,38255,38420,37583,37619,10818
2021-02-05,37799,38082,37521,38027,9343
2021-02-08,38095,38400,37850,38298,8270
2021-02-09,38455,38598,38263,38357,7131
2021-02-10,38330,38525,38270,38337,7191
2021-02-11,38289,38389,37965,38015,6811
2021-02-12,37988,38182,37859,37929,8799
2021-02-15,37851,38000,37850,37910,4142
2021-02-16,37976,37990,36773,37639,7545
2021-02-17,37635,37673,37100,37175,7090
2021-02-18,37220,37320,36921,37069,6393
2021-02-19,37069,37151,36566,36906,8766
2021-02-22,36311,37357,36311,37155,2212
2021-02-23,37795,37799,37451,37565,14
2021-02-24,37589,37589,37250,37386,5
2021-02-25,37395,37395,37167,37265,4
2021-02-26,36701,37399,36701,37234,15
2021-03-01,36901,37000,36426,36485,8713
2021-03-02,36511,36650,36250,36614,9487
2021-03-03,36640,36640,35969,36164,10953
2021-03-04,36150,36287,35874,35910,10003
2021-03-05,35589,35990,35563,35951,7977
2021-03-08,35979,36400,35575,35647,8286
2021-03-09,35701,36139,35661,36078,8532
2021-03-10,36035,36115,35880,36036,5752
2021-03-11,36045,36279,36030,36078,4312
2021-03-12,36012,36047,35740,36020,8615
2021-03-15,36050,36180,35955,36086,4692
2021-03-16,36148,36172,36012,36045,4872
2021-03-17,36098,36148,35980,36056,3869
2021-03-18,36144,36318,35969,36120,6979
2021-03-19,36025,36196,36025,36156,3652
2021-03-22,36089,36150,35930,36053,3904
2021-03-23,36033,36099,35570,35893,4152
2021-03-24,35941,36080,35855,35917,6557
2021-03-25,35930,36106,35652,35709,2063
2021-03-26,35711,36360,35648,35863,17
2021-03-29,36100,36100,35766,35863,3507
2021-03-30,35846,36000,35750,35814,12
2021-03-31,35799,35799,35647,35748,3
2021-04-01,35861,36330,35661,36195,8375
2021-04-05,36190,36350,36190,36243,5474
2021-04-06,36307,36694,36297,36655,8814
2021-04-07,36625,37030,36541,36986,7414
2021-04-08,36955,37392,36913,37358,7166
2021-04-09,37375,37430,37006,37155,7694
2021-04-12,37154,37350,37028,37062,6323
2021-04-13,37025,37489,37025,37466,7456
2021-04-14,37420,37455,37181,37208,4757
2021-04-15,37291,37750,37150,37610,8686
2021-04-16,37598,37790,37369,37713,8673
2021-04-19,37698,38097,37698,37776,9009
2021-04-20,37799,38148,37655,38097,9332
2021-04-21,38113,38510,38113,38399,5441
2021-04-22,38459,38500,38033,38112,6262
2021-04-23,38196,38440,37851,37924,7068
2021-04-26,37999,38049,37654,37725,1067
2021-04-27,38199,38199,37801,38058,11
2021-04-28,37502,38000,37502,37973,78
2021-04-29,38185,38191,37500,37867,12
2021-04-30,37820,37911,37820,37894,8
2021-05-03,37648,38049,37648,37977,7707
2021-05-04,37913,38075,37510,37624,10342
2021-05-05,37748,37763,37515,37715,5021
2021-05-06,37794,38174,37720,38141,7973
2021-05-07,38200,38440,38105,38258,9580
2021-05-10,38319,38528,38281,38408,6973
2021-05-11,38449,38470,38010,38181,7967
2021-05-12,38122,38318,38021,38119,6072
2021-05-13,38043,38150,37961,38111,3800
2021-05-14,38146,38250,38038,38226,4876
2021-05-17,38300,38878,38290,38807,8675
2021-05-18,38807,38865,38617,38675,5707
2021-05-19,38749,39037,38463,38985,9150
2021-05-20,38812,39611,38611,38878,4736
2021-05-21,38670,38955,38670,38769,4279
2021-05-24,38895,38910,38511,38812,4769
2021-05-25,38757,39150,38611,38965,724
2021-05-26,39060,39700,39010,39580,91
2021-05-27,39465,39600,39232,39431,32
2021-05-28,39453,39600,39205,39354,15
2021-05-31,39554,39698,39208,39506,33
2021-06-01,39400,39544,39220,39320,7845
2021-06-02,39299,39485,39250,39458,6026
2021-06-03,39440,39490,38835,38900,10452
2021-06-04,38762,39208,38713,39136,6095
2021-06-07,39055,39248,39010,39219,5155
2021-06-08,39215,39306,39126,39224,4632
2021-06-09,39271,39299,39186,39211,3829
2021-06-10,39201,39285,39000,39261,6824
2021-06-11,39285,39360,39120,39163,5935
2021-06-14,39050,39090,38825,38953,6189
2021-06-15,38930,39042,38872,38898,3868
2021-06-16,38898,38986,38860,38911,3203
2021-06-17,38705,38705,37600,37766,10764
2021-06-18,37990,38049,37572,37605,5505
2021-06-21,37695,37780,37477,37751,4477
2021-06-22,37819,37820,37650,37695,2989
2021-06-23,37750,37810,37501,37603,6321
2021-06-24,37401,37654,37127,37320,1818
2021-06-25,37444,37998,37444,37761,45
2021-06-28,37998,37998,37550,37795,11
2021-06-29,38098,38098,37400,37618,13
2021-06-30,37895,37895,37252,37628,6
2021-07-01,37713,37890,37713,37810,3791
2021-07-02,37790,38045,37761,37956,5750
2021-07-05,38001,38098,37885,37980,2435
2021-07-06,38043,38385,38030,38206,6817
2021-07-07,38350,38350,38200,38326,3446
2021-07-08,38325,38540,38180,38240,6928
2021-07-09,38380,38400,38180,38319,3391
2021-07-12,38230,38295,38101,38216,4270
2021-07-13,38283,38398,38205,38313,4343
2021-07-14,38320,38630,38320,38606,5662
2021-07-15,38511,38800,38511,38701,4907
2021-07-16,38729,38747,38482,38509,3915
2021-07-19,38549,38610,38355,38537,3884
2021-07-20,38550,38655,38373,38423,3506
2021-07-21,38311,38378,38225,38272,2090
2021-07-22,38200,38281,37750,38259,2552
2021-07-23,38230,38290,38012,38075,3970
2021-07-26,38060,38225,37871,37993,1025
2021-07-27,38799,38799,38111,38484,121
2021-07-28,38910,38910,38201,38711,6
2021-07-29,38700,38700,38700,38700,3
2021-07-30,38989,38990,38989,38989,5
2021-08-02,38500,38660,38410,38523,3086
2021-08-03,38482,38547,38400,38417,3109
2021-08-04,38489,38700,38400,38445,5622
2021-08-05,38431,38495,38220,38268,3892
2021-08-06,38249,38295,37641,37682,4286
2021-08-09,37497,37520,37050,37085,4366
2021-08-10,37200,37260,36942,37082,3459
2021-08-11,37090,37385,37060,37359,3334
2021-08-12,37354,37495,37250,37346,3087
2021-08-13,37394,37785,37362,37754,3866
2021-08-16,37799,37955,37651,37916,3635
2021-08-17,37929,38108,37861,37970,3073
2021-08-18,38018,38078,37806,37867,2682
2021-08-19,37865,38070,37853,37905,2088
2021-08-20,37936,38015,37800,37851,2841
2021-08-23,37963,38080,37851,38053,2747
2021-08-24,37982,38151,37961,38040,4194
